Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location
6084,1,2,2,13,2,1
3915,1,4,2,2,2,0
5417,7,2,1,11,1,0
3122,1,3,2,15,2,1
2900,3,1,3,13,2,1
77,2,0,0,0,0,1
3740,2,4,0,12,1,1
4259,7,2,1,11,2,0
5590,3,1,0,6,2,1
502,1,4,2,2,2,1
5284,7,4,1,14,1,0
3408,5,4,4,7,0,1
1228,6,0,4,10,2,1
5778,4,3,5,7,2,0
1605,6,3,4,5,2,1
3271,0,1,3,13,2,1
4499,5,1,4,15,1,1
1043,1,1,2,10,2,1
6122,7,4,1,14,1,1
345,2,2,0,9,2,1
1023,4,1,5,2,0,1
1222,4,4,5,8,2,1
1468,4,1,5,2,2,0
3357,3,2,3,16,0,1
3896,1,4,2,2,1,0
6210,7,2,1,11,2,1
2047,4,4,5,8,0,1
587,4,2,5,4,1,1
526,5,1,4,15,2,1
2797,1,4,3,2,1,0
1164,3,3,3,3,1,1
3768,0,0,3,9,1,1
5646,2,3,0,10,1,1
5962,7,2,1,11,2,1
2293,5,0,4,10,2,0
6320,6,1,4,15,1,1
2707,7,4,1,14,1,0
2320,1,4,2,2,2,1
5249,7,1,1,9,2,1
2288,7,1,1,9,2,1
3500,7,2,1,11,2,1
1127,2,2,0,9,1,0
4097,4,0,5,12,2,1
94,2,0,0,0,1,0
667,5,3,4,13,0,1
1401,0,2,3,16,0,1
266,5,4,4,7,2,1
4895,4,2,5,4,2,1
4535,6,1,4,15,2,1
4692,4,1,5,2,2,1
4718,7,0,1,1,2,1
728,6,1,4,15,2,1
47,5,0,4,10,2,0
4849,4,3,5,7,2,1
2076,0,0,3,9,2,1
2714,2,3,0,10,0,1
2247,3,1,4,15,1,1
3728,0,2,3,16,0,1
4608,3,4,3,13,1,0
5791,1,4,2,2,2,1
4852,2,1,0,6,2,1
3261,5,4,4,7,0,1
3759,4,4,5,8,2,1
6094,2,1,0,6,0,1
62,0,2,3,16,2,0
5674,5,4,4,7,2,1
3818,2,0,0,0,0,1
413,5,0,4,10,2,1
2897,6,4,4,7,2,1
6140,0,1,3,13,2,0
3336,5,0,4,10,2,0
3269,7,1,1,9,2,1
6990,5,2,4,3,1,0
1198,4,3,5,7,2,1
3831,0,1,3,13,1,1
6939,7,0,1,1,0,1
1284,3,1,3,13,2,1
3540,7,1,1,9,2,1
6574,1,0,2,6,2,1
2381,5,0,4,10,1,0
4981,0,3,3,3,1,1
4948,0,1,3,13,2,1
5561,5,0,4,10,2,1
3082,5,4,4,7,2,0
335,2,4,0,12,0,1
1782,1,0,2,6,0,1
6652,6,2,4,3,2,1
497,2,4,0,12,2,1
5061,0,2,3,16,0,0
386,2,0,0,0,2,1
6112,4,4,5,8,1,1
6033,1,3,2,15,2,0
948,5,3,4,5,1,0
2512,2,1,0,6,0,1
2218,0,3,3,3,1,1
3713,3,4,3,4,0,0
1917,4,1,5,2,1,0
5029,4,0,5,12,1,1
5998,2,1,0,6,2,0
6827,6,4,4,7,0,0
6572,7,0,1,1,2,1
736,0,1,3,13,2,1
5194,3,4,3,4,0,0
4196,5,1,4,15,1,1
5179,7,3,1,13,2,0
5138,5,4,4,7,2,0
2742,3,3,3,3,2,1
2658,3,2,3,16,2,1
4858,7,3,1,13,1,0
4359,3,0,3,9,2,0
1752,5,0,4,10,2,1
6987,1,3,2,15,2,0
6059,1,4,2,2,2,1
5341,3,3,0,10,2,0
4227,7,1,1,9,2,0
6756,0,1,3,13,1,1
2934,7,3,1,13,2,1
6148,2,2,0,9,0,1
2138,7,2,1,11,2,1
1053,6,3,4,5,0,1
3902,7,0,1,1,0,1
380,3,2,5,4,2,0
5650,5,4,4,7,2,1
2735,1,4,2,2,0,1
6567,6,4,4,7,1,1
6633,2,3,0,10,0,0
5754,1,0,2,6,0,1
5235,6,3,4,5,0,1
245,0,4,3,4,2,1
1472,5,1,4,15,0,0
6516,3,4,3,4,1,1
87,5,2,4,3,2,0
3754,2,3,0,10,1,1
599,3,4,3,16,1,1
2090,2,4,0,12,1,1
2404,2,0,0,0,0,0
481,4,3,5,7,2,1
2997,4,2,5,4,2,0
2435,0,1,3,13,2,1
3326,7,2,1,11,2,1
631,7,0,1,1,0,0
717,4,2,5,4,2,0
6025,6,3,3,5,2,1
1530,2,2,0,9,2,1
1065,3,2,3,16,2,1
1792,1,2,2,13,2,1
4336,7,2,1,11,0,1
1979,6,1,4,15,1,0
2534,2,0,0,0,2,1
4970,3,0,3,9,2,1
4628,4,2,5,4,1,1
1539,1,3,2,15,1,1
4318,1,0,2,6,2,1
5217,7,0,1,1,2,1
3777,1,1,2,10,2,1
634,1,4,2,2,1,1
3135,7,3,1,13,2,1
2570,3,1,3,13,2,0
5708,2,3,0,10,2,1
1562,2,2,0,9,0,0
140,7,1,1,9,0,1
6937,6,2,4,3,2,1
2777,6,2,4,3,0,0
2270,6,1,4,15,2,0
4143,1,2,2,13,0,1
1081,6,3,4,5,1,1
1331,1,0,2,6,2,0
6287,1,0,2,6,1,0
1076,0,3,3,3,2,1
5679,6,4,4,7,0,1
5911,3,1,3,13,1,1
4567,7,3,1,13,2,1
673,5,3,4,5,0,0
6178,7,1,1,9,0,1
300,5,3,4,5,2,0
2915,4,2,5,4,1,1
6519,2,2,0,9,2,1
20,6,2,3,3,2,1
1783,2,4,0,12,2,0
1642,4,4,5,8,2,1
5019,7,4,1,14,2,0
6610,6,1,4,15,1,0
861,3,1,0,6,2,0
5684,4,4,5,8,2,0
1743,0,0,3,9,2,1
1279,3,4,3,4,2,0
945,1,2,3,13,1,1
1287,4,3,5,7,0,1
4438,1,3,2,15,2,1
2904,0,3,3,3,0,1
3077,6,4,4,7,2,1
2961,0,1,3,13,2,1
2024,4,3,5,7,2,1
6493,3,0,3,9,2,0
1139,5,2,4,3,2,1
2909,0,4,3,4,2,1
976,2,0,0,0,1,0
5870,0,3,3,3,0,0
4616,2,3,0,10,2,1
4555,0,4,3,4,2,1
1699,3,1,4,15,2,0
472,3,4,3,4,2,1
5350,0,3,3,3,2,1
247,6,4,4,7,0,1
3303,7,3,1,13,2,1
138,3,1,0,6,2,0
6250,4,2,5,4,2,1
3398,0,4,3,4,2,0
1626,5,4,4,7,0,0
4194,5,0,4,10,2,0
2345,2,4,0,12,2,1
2117,3,1,3,13,2,0
4931,1,4,2,2,1,1
1706,3,1,5,2,2,1
4083,2,0,0,0,1,1
4137,3,4,3,4,2,0
3707,7,4,1,14,0,0
3200,5,2,4,3,2,1
3099,4,2,5,4,2,0
4010,5,4,4,7,2,1
5904,3,0,3,9,0,1
1691,3,2,3,16,1,0
1969,1,4,2,2,1,1
537,6,4,4,7,2,0
1952,5,1,4,15,0,1
2234,5,0,4,10,2,1
940,5,2,4,3,0,1
110,1,0,2,6,0,0
350,7,1,1,9,2,1
3456,0,3,3,3,0,1
2839,3,4,3,4,2,1
2086,0,4,3,4,1,1
3244,2,0,0,0,1,1
4733,0,1,3,13,2,1
3031,6,3,4,5,1,1
4689,1,1,2,10,1,1
2587,2,2,0,9,2,1
4629,3,3,3,3,2,0
2656,1,3,2,15,2,1
1914,5,4,4,7,1,1
5441,7,0,1,1,1,1
1947,5,2,4,3,0,1
2004,5,2,4,3,0,1
5766,2,4,0,12,2,0
3113,7,0,1,1,2,1
5120,4,3,5,7,2,1
3734,0,3,3,3,2,1
6750,6,2,4,3,0,0
2855,6,3,4,5,1,1
3590,1,3,2,15,2,1
6578,0,3,3,3,1,0
714,5,4,4,7,0,0
3656,0,2,3,16,1,0
5815,0,2,3,16,0,0
2151,1,4,2,2,2,0
3418,3,1,3,13,1,0
2471,4,0,5,12,2,0
4004,4,2,5,4,2,1
2321,0,1,3,13,0,0
5003,2,0,0,0,2,1
2445,0,0,3,9,0,1
2284,1,2,2,13,0,0
2914,4,1,5,2,1,0
4328,4,4,5,8,1,0
4138,4,1,5,2,2,0
5918,0,4,3,4,2,0
2837,1,0,2,6,2,1
915,5,0,4,10,2,0
6405,3,2,3,16,2,0
3855,3,2,3,16,0,0
4283,2,2,0,9,2,0
3042,5,3,4,5,1,0
46,7,3,1,13,2,1
6086,3,4,3,4,2,0
1234,7,4,1,14,0,1
6986,4,2,5,4,2,1
822,7,3,1,13,2,1
786,6,3,4,5,0,1
4322,2,1,0,6,2,0
1314,3,2,3,16,1,1
702,6,0,4,10,2,0
1101,0,4,3,4,2,1
3916,6,1,4,15,0,1
2673,6,3,4,5,0,0
5012,6,3,4,5,2,1
2099,0,4,3,4,0,0
2731,2,4,0,12,2,1
3969,3,1,3,13,0,0
3263,2,3,0,10,1,1
4504,7,0,1,1,1,0
5428,2,3,0,10,2,1
1615,4,3,5,7,2,1
1084,4,4,5,8,0,1
4020,7,3,1,13,2,1
2843,5,1,4,15,2,1
5785,6,1,4,15,0,1
4988,1,0,2,6,1,1
4274,1,3,2,15,2,1
6461,6,2,4,3,1,1
4127,0,0,3,9,0,1
188,6,0,4,10,2,1
5197,3,4,3,4,2,0
3592,6,1,4,15,2,0
5553,1,0,2,6,2,1
987,4,2,5,4,2,0
6780,7,4,1,14,1,1
4200,2,4,0,12,2,0
5399,5,1,4,15,1,0
3386,2,0,0,0,2,1
3853,4,4,5,8,1,1
3262,6,1,4,15,2,1
3392,3,4,3,4,0,1
1316,3,4,3,4,1,0
3548,7,4,1,14,2,0
3455,2,4,0,12,0,1
1835,7,2,1,11,0,1
5488,0,4,3,4,2,1
5689,1,1,2,10,2,1
4667,4,4,5,8,2,1
7025,2,4,0,12,0,1
4386,4,4,5,8,0,0
3372,1,2,2,13,2,1
3434,6,0,4,10,1,1
6163,7,3,1,13,2,1
1291,0,3,3,3,0,1
5067,2,1,0,6,2,1
4183,3,0,3,9,0,0
2364,3,2,3,16,0,1
6302,5,3,4,5,2,1
1702,6,3,4,5,0,1
4525,3,0,3,9,2,1
2416,3,4,3,4,2,0
604,0,2,3,16,2,0
6672,2,3,0,10,1,0
1474,5,0,4,10,2,0
4777,3,0,3,9,0,1
2745,0,1,3,13,2,1
1054,5,2,4,3,1,1
4480,2,0,0,13,1,0
4848,3,2,3,16,1,1
4930,2,1,0,6,2,0
3796,7,4,1,14,1,1
4827,1,3,2,15,2,1
1794,7,1,1,9,2,1
1768,0,4,3,4,2,1
4104,2,0,0,0,2,0
4544,3,2,3,16,0,1
3925,5,2,4,3,1,1
6770,3,0,3,9,2,1
2299,0,0,3,9,1,1
1261,3,4,3,4,2,0
1744,4,1,5,2,0,1
7018,6,1,4,15,0,1
3909,3,4,4,7,2,0
6181,1,4,2,2,2,1
5891,3,4,0,12,2,1
5298,7,0,1,1,2,0
5158,2,4,0,12,2,1
3426,3,3,3,3,0,1
3438,4,2,5,4,2,1
3840,3,3,3,3,2,1
5666,7,1,1,9,2,0
6816,1,4,2,2,0,0
5656,1,2,2,13,2,1
3505,1,4,2,2,0,1
6975,5,3,4,5,1,1
7002,5,0,4,10,2,1
4896,6,1,4,15,2,0
2655,6,1,4,15,0,0
1376,0,2,3,16,2,1
4553,1,3,2,15,2,1
3479,5,4,4,7,2,1
3062,5,0,4,10,2,1
1421,3,0,3,9,0,0
807,3,1,1,9,2,1
5060,5,1,4,15,2,1
3378,1,2,2,13,0,1
3305,6,0,4,10,2,1
4133,4,1,5,2,1,0
1313,2,2,0,9,0,1
739,6,1,4,15,2,1
4683,3,3,4,5,2,1
4516,0,0,3,9,2,1
3687,6,0,4,10,0,0
832,4,3,5,7,1,0
5493,2,2,0,9,1,1
2921,4,0,5,12,1,1
6559,0,2,3,16,2,1
3293,5,3,4,5,1,1
1959,1,4,2,2,2,1
4121,7,0,1,1,0,0
1252,7,1,1,9,2,1
6289,4,0,5,12,0,1
1957,7,2,1,11,2,0
3636,4,4,5,8,2,1
4740,4,1,5,2,2,0
6394,0,1,3,13,2,1
3615,3,3,3,3,2,1
6494,1,2,2,13,2,1
5981,3,3,3,3,0,1
6402,5,4,4,7,2,0
3870,5,4,4,7,2,1
850,4,3,5,7,1,0
6991,3,4,3,4,1,1
1159,0,1,3,13,1,1
6433,2,3,0,10,2,1
5453,7,2,1,11,2,0
449,1,4,2,6,0,1
1823,7,4,1,1,2,1
5167,6,4,4,7,0,1
5395,5,0,4,10,1,1
5460,2,3,0,10,2,1
441,6,3,4,5,1,1
1895,3,1,3,13,2,1
3289,1,2,2,13,2,1
4974,0,2,3,16,0,1
2666,4,4,5,8,0,0
5386,1,3,2,15,0,1
751,6,1,4,15,2,1
1345,7,0,1,1,2,1
5097,6,4,4,7,1,1
61,1,3,2,15,2,0
3187,7,1,1,9,2,1
5528,5,3,4,5,0,1
5132,1,2,2,13,2,0
5403,3,3,3,3,1,0
6623,0,3,3,3,1,1
6515,7,4,1,14,2,1
6429,4,3,5,7,0,1
1250,0,1,3,13,0,1
1349,0,4,3,4,1,1
2664,1,1,2,10,2,1
6931,6,1,4,15,1,0
3623,0,1,3,13,0,0
2953,6,2,4,3,2,1
38,2,2,0,9,2,1
6182,1,4,2,2,2,1
1830,2,1,0,6,2,1
6727,1,4,2,2,2,1
6208,6,0,4,10,2,0
3094,2,2,0,9,0,0
6194,2,0,0,0,0,1
5294,7,1,1,9,2,1
5606,0,0,3,9,0,0
617,7,0,1,1,1,0
1231,4,2,5,4,2,1
5597,5,4,4,7,2,0
2819,2,0,0,0,2,0
2566,4,1,5,2,2,1
6339,3,1,3,13,1,1
1785,5,1,4,15,2,0
1112,5,1,4,15,0,0
1365,4,1,5,2,1,1
3124,3,2,3,16,0,0
4436,0,3,3,3,2,0
4723,5,2,4,3,2,0
3353,2,4,3,12,1,0
540,3,3,3,3,2,1
72,1,1,2,10,1,1
2597,2,1,0,6,1,1
3980,7,4,1,14,0,1
3886,7,4,1,14,2,0
3970,3,4,3,4,1,0
4873,1,2,2,13,1,0
3763,7,4,1,14,0,1
512,2,0,0,0,2,0
184,6,0,4,10,2,1
2780,4,1,5,2,0,1
3393,3,1,3,13,2,1
5878,3,2,3,16,2,1
5831,2,2,0,9,2,1
6551,1,2,2,13,0,0
5080,6,4,4,7,2,1
740,3,4,3,4,1,1
2634,6,0,4,10,2,1
2854,4,4,5,8,0,0
4298,3,1,3,13,1,1
3955,0,3,3,3,1,0
6179,7,4,1,14,0,1
3522,7,3,1,13,2,0
135,5,4,4,3,1,1
661,1,3,2,15,0,1
2093,4,1,5,2,1,1
2827,7,2,1,11,2,1
1629,4,1,5,2,1,0
2053,3,4,3,4,2,0
1499,0,3,3,3,0,0
560,6,2,4,3,0,1
4094,0,3,3,3,1,1
4994,0,2,3,16,2,1
3536,6,2,4,13,2,0
4882,7,4,1,14,2,1
4363,0,3,3,3,1,1
6225,7,3,1,13,0,1
3550,1,0,2,6,1,0
6534,2,3,0,10,0,1
5938,7,4,1,14,2,1
803,6,0,4,10,2,1
4806,7,3,1,13,2,1
1837,0,0,3,9,0,0
5424,1,4,2,2,0,1
2013,2,3,0,10,2,1
900,2,0,0,0,2,1
6753,0,3,3,3,2,0
4230,4,0,5,12,0,1
4412,4,1,5,2,1,0
547,0,1,3,13,1,1
628,0,4,3,4,0,1
6666,1,2,2,13,2,0
2530,4,3,5,7,2,1
4369,4,4,5,8,0,1
6968,0,0,3,9,0,1
4237,6,1,4,15,0,1
2660,0,2,3,16,1,0
2505,5,4,4,7,2,1
2688,2,1,0,6,1,0
2606,3,3,3,3,1,0
6784,2,1,0,6,2,0
385,1,4,2,2,2,0
480,3,2,3,16,2,0
999,7,2,1,11,0,1
6153,6,4,4,7,1,0
1080,7,3,1,13,2,0
4075,5,2,4,3,2,1
1856,4,1,5,2,1,1
3298,5,0,3,10,2,0
3744,7,1,1,9,2,1
2446,4,4,5,8,0,1
2280,1,3,2,15,2,0
1541,5,3,4,5,1,1
6425,5,0,4,10,2,1
4214,4,3,5,7,2,0
5583,1,1,2,10,1,1
897,0,4,3,4,1,1
217,2,1,0,6,2,1
2418,1,1,3,10,0,1
4670,7,0,1,1,2,0
3612,1,4,2,2,0,0
1166,6,4,4,7,0,1
4038,6,3,4,5,0,0
6715,0,2,3,16,2,1
1619,0,4,3,4,2,1
1232,0,1,3,13,2,1
7005,3,3,3,3,0,1
6667,5,1,4,15,1,1
4571,0,3,3,3,0,1
977,1,3,2,15,2,1
2677,4,1,5,2,2,1
612,3,3,3,3,1,1
3220,5,0,4,10,1,1
4617,2,0,0,0,2,1
1242,0,0,3,9,0,1
3341,2,3,0,10,2,1
147,2,0,0,0,2,1
3126,4,1,5,2,0,1
5210,5,1,4,15,1,1
6979,0,1,3,13,0,1
4459,5,1,4,15,2,1
2874,0,3,3,3,0,1
2522,3,1,3,13,2,0
141,2,3,0,10,1,0
5572,1,0,2,6,2,1
3019,0,3,3,3,2,1
2767,2,1,0,6,2,0
455,1,0,2,6,2,1
5550,7,0,1,1,2,1
5476,2,3,0,10,2,1
6376,7,1,1,9,0,1
2980,4,3,5,7,2,1
5484,0,4,3,3,2,0
2263,0,4,3,4,1,0
3987,4,1,5,2,1,1
3803,7,4,1,14,2,0
1008,7,0,1,13,1,1
6883,3,1,3,13,0,1
5983,3,0,3,9,2,1
76,7,2,1,11,2,1
6506,7,2,1,11,1,1
5370,0,2,3,16,0,0
2981,5,0,4,10,2,1
891,4,3,5,7,2,0
2256,5,2,4,3,2,1
6808,3,2,3,16,1,0
3184,7,3,1,13,2,1
109,1,4,2,2,0,1
1224,6,1,4,15,0,1
4135,3,4,3,4,2,1
5116,2,1,0,6,0,1
4545,7,1,1,9,2,1
448,3,2,3,16,0,0
4679,7,2,1,13,2,1
3928,3,3,5,7,1,1
2852,3,0,3,9,0,0
5227,2,3,0,10,2,1
6800,1,3,2,15,0,1
575,5,0,4,10,2,0
2209,3,2,3,16,2,1
1359,3,3,3,3,2,0
2893,2,4,0,12,2,1
3923,0,4,3,4,1,1
1174,7,4,1,14,1,1
1513,3,3,3,3,2,0
1798,5,1,4,15,1,0
6201,3,3,3,3,2,1
227,6,2,4,3,2,1
1838,5,3,4,5,0,0
5155,2,3,0,10,1,1
3494,6,2,4,3,2,0
5883,7,0,1,1,0,1
2275,2,2,0,9,2,1
2613,6,3,4,5,2,1
5445,0,2,3,16,0,1
2102,1,3,2,15,2,1
2448,2,1,0,6,0,1
6691,1,0,2,6,2,0
1540,3,4,3,4,2,0
1342,3,1,3,13,2,1
3883,6,3,4,5,0,0
5696,2,2,0,9,2,0
4113,7,0,1,1,2,0
1575,4,1,5,2,1,1
4282,5,2,4,3,1,1
1607,0,4,3,4,2,0
2870,3,0,2,6,2,1
6605,3,3,3,3,2,0
779,6,2,4,3,2,1
1130,3,3,3,3,2,0
6242,3,4,3,4,0,1
250,0,4,3,4,2,0
3645,4,2,5,4,1,0
4109,0,0,3,9,2,1
5993,5,1,4,15,1,0
3519,7,3,1,13,2,1
6917,2,2,0,9,1,1
1814,3,0,3,9,2,0
2511,7,1,1,9,1,0
5163,2,4,0,12,2,0
2962,0,3,3,3,2,0
2331,7,3,1,13,2,1
5564,2,1,0,6,0,1
2697,2,1,0,6,0,1
1563,4,4,5,8,0,1
4803,2,1,0,6,1,1
5352,4,1,5,2,2,1
4657,2,1,0,6,1,1
1671,7,3,1,13,0,1
6593,7,2,1,11,2,1
4368,3,0,3,9,0,0
963,1,3,2,15,0,1
6529,7,1,1,9,2,1
4798,3,4,3,4,1,1
284,3,2,4,3,2,1
3520,6,0,4,10,2,0
1428,2,3,0,10,2,1
1697,3,2,3,16,1,1
998,6,2,4,3,1,0
2569,4,0,5,12,2,1
4124,7,0,1,1,1,1
3084,0,3,3,3,0,1
4486,0,0,3,9,0,1
321,0,3,3,3,0,1
496,1,1,2,10,0,1
2264,6,0,4,10,0,1
926,1,3,2,15,1,0
1647,7,0,1,1,0,0
1034,1,4,2,2,2,0
4925,1,2,2,13,1,0
3226,1,4,2,2,2,1
1637,6,0,4,10,2,0
15,3,2,3,16,2,1
4853,0,3,3,3,2,1
5244,7,4,1,14,2,1
5411,4,2,5,4,1,0
3132,3,2,3,16,2,1
5374,1,2,2,13,2,0
297,0,4,3,4,1,1
1581,0,1,3,13,2,1
2749,3,4,3,4,2,1
6647,4,3,5,7,1,0
2552,7,4,1,14,2,1
2572,2,4,0,12,2,1
1048,6,0,4,10,2,0
3088,1,1,2,10,2,0
4570,1,1,2,10,0,1
6924,2,1,0,6,2,1
5724,7,0,1,1,2,1
783,2,1,0,6,2,1
3738,4,3,5,7,2,1
3827,6,4,4,7,2,1
2517,6,0,4,10,2,1
5491,0,2,3,16,1,1
1046,2,0,0,0,1,0
4996,2,1,0,6,0,1
2872,1,0,2,6,2,0
2038,3,3,3,3,2,1
4244,5,2,4,3,1,0
5176,3,3,3,3,0,0
5759,4,0,5,12,2,1
5134,1,0,2,6,1,1
2713,1,0,2,6,2,0
1559,6,4,4,7,1,1
1040,6,0,4,10,2,1
3209,0,2,3,16,2,1
7026,6,4,4,7,0,1
5420,3,3,3,3,2,1
5855,0,2,3,16,1,1
5600,5,2,4,3,2,1
5228,4,0,5,12,1,1
2704,3,0,3,9,0,0
1745,4,4,5,8,2,1
5296,1,0,2,6,0,1
5315,2,0,0,13,0,0
6364,1,1,2,10,2,1
6565,2,3,0,10,2,0
2724,3,4,3,4,2,1
6020,6,2,4,3,1,1
5863,5,4,4,7,2,0
3240,4,2,5,4,2,1
5365,2,2,0,9,2,1
4913,0,0,3,9,1,1
6872,7,2,1,11,2,1
5662,2,3,0,10,2,1
3537,5,3,4,5,0,1
5823,7,3,1,13,2,1
5359,2,4,0,12,0,1
4382,6,4,4,7,0,1
3919,0,0,3,9,2,0
4675,4,0,5,12,2,0
2254,5,0,4,10,2,0
3782,0,4,3,4,1,1
1738,0,4,3,4,1,1
6223,6,2,4,3,1,1
1128,2,4,0,12,0,1
237,5,2,4,3,0,1
4730,5,2,4,3,1,1
459,3,1,3,13,2,0
5565,7,2,1,11,2,1
5425,3,0,2,6,0,1
6048,3,3,3,3,1,1
6824,5,3,4,5,2,0
6263,2,4,0,12,0,1
723,7,1,1,9,0,0
5392,5,0,4,10,2,1
5634,7,2,1,11,1,1
5351,0,0,3,9,0,1
3450,1,2,2,13,2,1
5020,3,0,0,0,0,0
3712,5,3,4,5,2,1
5451,5,2,4,3,1,1
1236,3,1,3,15,0,0
1859,3,1,1,9,2,0
2309,3,0,3,9,1,1
6428,6,3,4,13,2,0
2640,7,4,1,14,2,0
1889,0,1,3,13,2,1
280,1,4,2,2,2,1
2679,2,1,0,6,0,0
646,2,3,0,10,2,1
2757,1,2,2,13,2,1
6592,5,1,4,15,1,1
5866,2,2,0,9,0,1
3880,6,2,4,3,2,0
5260,0,4,3,4,1,0
780,3,2,4,3,2,1
1899,4,3,5,7,2,1
1911,0,1,3,13,2,0
3358,2,3,0,10,2,1
139,4,4,5,8,0,1
1641,6,4,4,7,2,1
6028,1,0,2,6,2,1
6782,2,2,0,9,1,1
5085,6,4,4,7,0,1
5854,5,1,4,15,2,1
6356,4,4,5,8,2,0
3511,3,3,3,3,2,0
6569,2,0,0,0,2,0
4452,6,4,4,7,1,1
4526,0,1,3,13,2,0
639,1,3,2,15,2,0
4077,5,3,4,5,2,1
4310,6,1,4,15,2,1
1322,4,1,5,2,0,1
4558,7,3,1,13,2,1
3695,2,2,0,9,1,0
6682,5,1,4,15,0,1
2480,6,4,4,7,1,1
1013,4,2,5,4,2,1
5007,5,0,4,13,2,0
626,5,1,4,15,0,1
1748,7,3,1,13,2,1
1763,2,4,0,12,1,1
2162,4,1,5,2,0,1
81,5,0,4,10,2,0
4384,7,2,1,11,0,0
290,6,2,4,3,2,1
6645,3,4,1,14,2,1
3664,3,1,1,9,2,1
3259,7,2,1,11,0,1
2385,7,4,1,14,2,1
6752,1,1,2,10,1,0
3647,6,0,4,10,1,0
654,6,2,4,3,2,0
2059,1,3,2,15,2,1
3604,6,3,4,5,0,1
4246,3,2,3,16,2,0
4664,4,3,5,7,2,1
2250,6,1,4,15,2,1
608,4,2,5,4,2,0
3929,3,2,4,3,0,1
5102,5,2,4,3,2,0
457,1,2,2,13,0,1
6336,1,1,2,10,2,0
1007,6,2,4,3,0,1
4831,7,0,1,1,2,1
1790,4,2,5,4,1,0
4687,0,2,3,16,2,0
4962,7,1,1,9,0,1
5082,2,3,0,10,1,1
3832,1,3,2,15,2,1
3578,1,3,2,15,2,1
2621,0,4,3,4,1,0
576,4,1,5,2,1,0
4898,4,0,5,12,2,0
5483,2,2,0,9,0,1
4093,1,0,2,6,2,1
6475,0,1,3,13,1,0
4316,6,0,4,10,0,0
6906,3,0,3,9,2,1
5014,6,1,4,15,1,0
226,5,4,4,7,0,1
6867,5,3,4,5,1,0
4300,3,0,3,9,2,1
3943,5,4,4,7,2,0
1263,5,2,4,3,2,0
3885,1,3,2,15,2,1
1887,5,4,4,7,0,1
2832,5,2,4,3,2,0
4156,5,1,4,15,2,0
1599,5,4,4,7,2,0
132,6,0,4,10,1,1
3041,2,2,0,9,2,1
6734,7,1,1,9,2,1
424,7,0,1,1,1,1
96,1,0,2,6,2,1
2892,5,2,4,3,1,0
1765,7,1,1,9,2,0
1777,4,3,5,7,2,0
5042,2,1,0,6,2,1
3700,5,3,3,5,2,1
3634,1,0,2,6,1,0
1268,4,4,5,8,2,1
4385,6,0,4,10,2,0
5545,1,0,2,6,1,1
5318,6,0,4,10,0,0
1027,2,1,3,6,2,0
6989,7,0,1,1,2,1
1357,2,1,0,6,1,1
922,2,1,0,6,2,1
2094,1,3,2,15,2,1
706,4,1,5,2,2,0
710,5,0,4,10,2,0
889,4,1,5,2,0,1
1656,1,3,2,15,2,0
2134,6,3,4,5,2,0
1022,3,4,3,4,1,0
6735,1,0,2,6,1,0
6722,3,4,3,4,0,1
1100,0,1,3,13,2,1
4483,3,3,5,7,2,1
1872,3,0,3,9,0,0
2477,6,4,4,7,2,1
503,5,2,4,3,2,1
2547,3,1,3,13,2,1
5571,5,4,4,15,0,0
3750,1,0,2,6,1,1
2902,4,2,5,4,1,1
2516,5,4,4,7,2,1
130,7,3,1,13,1,0
3304,3,0,3,9,2,1
1505,3,1,3,13,2,1
4969,2,1,0,6,2,1
2759,4,3,5,7,2,1
4453,0,1,3,13,2,1
2687,1,2,2,13,2,1
5652,7,4,1,14,0,1
164,0,1,3,13,2,1
3453,7,4,1,14,1,1
4170,3,1,3,13,2,0
3058,7,4,1,14,2,0
1658,5,3,4,5,1,1
4809,3,3,5,7,0,0
3061,2,0,0,0,1,1
621,0,4,3,4,2,1
5530,4,3,5,7,0,0
5297,0,4,3,4,2,0
1087,4,3,5,7,0,1
6001,0,3,3,3,0,1
1555,6,0,4,10,1,0
3477,7,4,1,14,0,1
5482,0,1,3,13,2,1
5910,5,0,4,10,2,0
3564,1,2,2,13,1,1
4497,7,4,1,14,2,0
6859,3,3,3,3,2,0
1132,1,1,2,10,2,1
238,0,3,3,3,0,1
4738,1,0,2,13,2,0
6923,5,4,4,7,1,0
2196,1,4,2,2,2,1
2842,4,1,5,2,0,1
6061,7,1,1,9,1,1
6111,6,3,4,5,2,1
731,6,3,4,5,2,0
2304,5,4,4,7,2,1
3891,5,0,4,10,1,0
158,7,1,1,9,1,1
4349,7,1,1,9,2,1
1926,3,1,3,13,1,1
5680,3,4,3,4,1,1
4249,0,0,3,9,2,1
674,6,2,4,3,0,1
1407,4,3,5,7,0,1
6556,0,3,3,3,2,0
3717,5,1,4,15,2,1
4110,0,4,3,4,2,1
2792,6,4,4,7,1,1
5803,4,3,5,7,2,0
1144,7,0,1,1,0,0
2358,7,2,1,11,1,1
4671,0,2,3,16,2,1
6550,3,0,3,9,0,0
2413,1,4,2,2,1,1
5415,3,1,3,13,2,0
3413,1,0,2,6,1,1
5677,4,4,5,8,2,1
5876,6,0,4,10,2,1
1152,3,0,3,9,0,0
2554,3,2,3,16,1,1
2567,3,4,4,7,1,1
